iso3_country,country_name,year,emissions
ABW,ABW,2015,1590824.2719488854
ABW,ABW,2016,1659905.8229494607
ABW,ABW,2017,1735166.0648256913
ABW,ABW,2018,1656429.768288938
ABW,ABW,2019,1637213.865912787
ABW,ABW,2020,1358050.6768175422
ABW,ABW,2021,1636632.3476159284
ABW,ABW,2022,1678291.2524982763
ABW,ABW,2023,1622670.2238175157
ABW,ABW,2024,1727924.6350733447
ABW,ABW,2025,1716353.9491282736
AFG,AFG,2015,42534868.18453234
AFG,AFG,2016,39420919.85645408
AFG,AFG,2017,40260215.722448684
AFG,AFG,2018,44593962.44080597
AFG,AFG,2019,43786153.13574851
AFG,AFG,2020,44330116.56225362
AFG,AFG,2021,44052841.597770415
AFG,AFG,2022,44380848.33440656
AFG,AFG,2023,45798312.15724445
AFG,AFG,2024,47130011.89270508
AFG,AFG,2025,47774753.0662068
AGO,AGO,2015,109433190.1277956
AGO,AGO,2016,108759962.30921264
AGO,AGO,2017,104636852.75030604
AGO,AGO,2018,101598931.66231628
AGO,AGO,2019,102025912.40896054
AGO,AGO,2020,90036192.02241038
AGO,AGO,2021,92420675.56162488
AGO,AGO,2022,95665642.7456263
AGO,AGO,2023,96640200.28140724
AGO,AGO,2024,94589061.51796822
AGO,AGO,2025,93369995.7096732
AIA,AIA,2015,148716.1257016271
AIA,AIA,2016,157637.20446104908
AIA,AIA,2017,157655.54904328095
AIA,AIA,2018,149075.21156383655
AIA,AIA,2019,155561.1229328748
AIA,AIA,2020,144849.8534382798
AIA,AIA,2021,143828.88362319078
AIA,AIA,2022,148281.84066573787
AIA,AIA,2023,175681.56919006986
AIA,AIA,2024,166587.99435104674
AIA,AIA,2025,164915.61431622892
ALA,ALA,2015,329659.3172573522
ALA,ALA,2016,358232.35819456296
ALA,ALA,2017,383103.428594648
ALA,ALA,2018,393897.119893784
ALA,ALA,2019,405305.48245612025
ALA,ALA,2020,415983.2308265207
ALA,ALA,2021,476237.8212701599
ALA,ALA,2022,459653.3614380162
ALA,ALA,2023,354515.38125268306
ALA,ALA,2024,392939.1321267058
ALA,ALA,2025,431071.5643641669
ALB,ALB,2015,12136243.627436072
ALB,ALB,2016,11661376.641968742
ALB,ALB,2017,11938723.99411914
ALB,ALB,2018,11801569.686468778
ALB,ALB,2019,12048401.200083388
ALB,ALB,2020,10579831.932221832
ALB,ALB,2021,10923003.551847408
ALB,ALB,2022,11010748.03511302
ALB,ALB,2023,10923190.776906032
ALB,ALB,2024,10996467.549318371
ALB,ALB,2025,11111707.268896371
AND,AND,2015,228208.6902705972
AND,AND,2016,228968.66514913773
AND,AND,2017,234806.92779514584
AND,AND,2018,242638.1039872841
AND,AND,2019,241143.4271319229
AND,AND,2020,236880.9316169775
AND,AND,2021,242876.3236030711
AND,AND,2022,239582.80185576665
AND,AND,2023,239406.80589479185
AND,AND,2024,241539.2081971358
AND,AND,2025,244392.25139658336
ARE,ARE,2015,399343583.1777664
ARE,ARE,2016,413102188.7220494
ARE,ARE,2017,402685563.4087296
ARE,ARE,2018,388753220.9273661
ARE,ARE,2019,407843381.995292
ARE,ARE,2020,381067131.76557887
ARE,ARE,2021,403336766.0068238
ARE,ARE,2022,427928081.944479
ARE,ARE,2023,432489941.48797387
ARE,ARE,2024,438782996.7990248
ARE,ARE,2025,437054861.9198544
ARG,ARG,2015,424606949.2270078
ARG,ARG,2016,422491619.90748215
ARG,ARG,2017,433039390.93899584
ARG,ARG,2018,432653272.1910192
ARG,ARG,2019,432192754.1965676
ARG,ARG,2020,409767221.8910889
ARG,ARG,2021,443567998.8835108
ARG,ARG,2022,454553446.6252407
ARG,ARG,2023,445730857.3935676
ARG,ARG,2024,455662645.63387966
ARG,ARG,2025,463406268.9835172
ARM,ARM,2015,10666414.518704256
ARM,ARM,2016,10351120.498606622
ARM,ARM,2017,10645765.36633321
ARM,ARM,2018,10738684.14945264
ARM,ARM,2019,11504130.897439187
ARM,ARM,2020,12548834.33315338
ARM,ARM,2021,13321612.037402986
ARM,ARM,2022,13510530.597488968
ARM,ARM,2023,14042668.960985512
ARM,ARM,2024,13228225.502181754
ARM,ARM,2025,13327155.697715688
ASM,ASM,2015,312698.1061189769
ASM,ASM,2016,321947.21276666125
ASM,ASM,2017,351341.5537121482
ASM,ASM,2018,357924.8777768142
ASM,ASM,2019,341055.6370501196
ASM,ASM,2020,324027.8726351302
ASM,ASM,2021,330192.0097380949
ASM,ASM,2022,335518.13684808183
ASM,ASM,2023,378537.35652828834
ASM,ASM,2024,351383.1725563047
ASM,ASM,2025,334195.2730466714
ATA,ATA,2015,74525.87735029866
ATA,ATA,2016,95109.9373283977
ATA,ATA,2017,123026.93688257094
ATA,ATA,2018,135245.43040826212
ATA,ATA,2019,159011.84972017628
ATA,ATA,2020,122993.84808240272
ATA,ATA,2021,122495.49801943706
ATA,ATA,2022,287354.7794538125
ATA,ATA,2023,466430.1514179834
ATA,ATA,2024,548183.3799631041
ATA,ATA,2025,615648.3053032754
ATF,ATF,2015,798.9444868704187
ATF,ATF,2016,811.9762953511188
ATF,ATF,2017,824.4379274889782
ATF,ATF,2018,842.4485982043594
ATF,ATF,2019,845.1810606966541
ATF,ATF,2020,763.9939412966044
ATF,ATF,2021,962.96918678402
ATF,ATF,2022,690.812260693838
ATF,ATF,2023,624.4718502640924
ATF,ATF,2024,629.6602774296989
ATF,ATF,2025,703.8446364363974
ATG,ATG,2015,899555.5782360183
ATG,ATG,2016,948480.7439945182
ATG,ATG,2017,1050707.2446318169
ATG,ATG,2018,1031555.882367189
ATG,ATG,2019,1084587.3487338957
ATG,ATG,2020,850609.9332449724
ATG,ATG,2021,885626.1563601957
ATG,ATG,2022,1045195.373945474
ATG,ATG,2023,1032668.5242468942
ATG,ATG,2024,1083723.1574723
ATG,ATG,2025,1043826.7588595996
AUS,AUS,2015,753852739.2887143
AUS,AUS,2016,774549701.1492918
AUS,AUS,2017,797611023.7558202
AUS,AUS,2018,809147146.7496042
AUS,AUS,2019,820290854.1847614
AUS,AUS,2020,790004427.6187133
AUS,AUS,2021,790616219.897708
AUS,AUS,2022,791163907.4095097
AUS,AUS,2023,803994818.9036922
AUS,AUS,2024,800550618.5228341
AUS,AUS,2025,789368731.4671799
AUT,AUT,2015,86241032.60563555
AUT,AUT,2016,85835805.59911355
AUT,AUT,2017,89548565.47366074
AUT,AUT,2018,84234500.93184407
AUT,AUT,2019,86646218.55667059
AUT,AUT,2020,78960023.2889976
AUT,AUT,2021,83584615.2312213
AUT,AUT,2022,80961084.84802824
AUT,AUT,2023,77419650.32882065
AUT,AUT,2024,78352601.73010951
AUT,AUT,2025,80530835.21993318
AZE,AZE,2015,76325186.63563357
AZE,AZE,2016,75604482.93157303
AZE,AZE,2017,76465020.71631208
AZE,AZE,2018,79394861.74527301
AZE,AZE,2019,83856340.196444
AZE,AZE,2020,81634874.06063499
AZE,AZE,2021,88206898.8709809
AZE,AZE,2022,89924350.56944908
AZE,AZE,2023,90884481.78803034
AZE,AZE,2024,91246568.859923
AZE,AZE,2025,91958686.53398204
BDI,BDI,2015,9644874.023095671
BDI,BDI,2016,10066317.1144611
BDI,BDI,2017,10944269.344863173
BDI,BDI,2018,11534360.40835524
BDI,BDI,2019,11909625.8641795
BDI,BDI,2020,11504330.545692584
BDI,BDI,2021,12266976.365659423
BDI,BDI,2022,12502965.51177484
BDI,BDI,2023,12548623.53911339
BDI,BDI,2024,12715386.490117054
BDI,BDI,2025,12794025.009466637
BEL,BEL,2015,140318178.27060428
BEL,BEL,2016,139958680.57410926
BEL,BEL,2017,139548287.02310583
BEL,BEL,2018,140751415.72104967
BEL,BEL,2019,140697400.1327631
BEL,BEL,2020,131198215.92550604
BEL,BEL,2021,137095677.56860343
BEL,BEL,2022,131684065.72577962
BEL,BEL,2023,123964273.20496008
BEL,BEL,2024,126965680.61210212
BEL,BEL,2025,128238101.51395053
BEN,BEN,2015,15569903.885484343
BEN,BEN,2016,17103619.436889857
BEN,BEN,2017,17492897.878350697
BEN,BEN,2018,19686838.721834663
BEN,BEN,2019,19532050.187093318
BEN,BEN,2020,19737603.156144768
BEN,BEN,2021,18051484.375712022
BEN,BEN,2022,18615286.6545161
BEN,BEN,2023,19254429.770716947
BEN,BEN,2024,18955391.102210466
BEN,BEN,2025,19269527.976804774
BES,BES,2015,1755879.555764705
BES,BES,2016,1795563.813834415
BES,BES,2017,1803632.9816592303
BES,BES,2018,1171350.305479106
BES,BES,2019,1177730.458966956
BES,BES,2020,1051740.8613839922
BES,BES,2021,1092043.8141212529
BES,BES,2022,1208575.7706661262
BES,BES,2023,1136473.277842851
BES,BES,2024,1154927.4249818528
BES,BES,2025,1099666.2922171932
BFA,BFA,2015,36286042.29315829
BFA,BFA,2016,37229576.58221434
BFA,BFA,2017,38469949.43749705
BFA,BFA,2018,40464431.48793023
BFA,BFA,2019,41570922.04647304
BFA,BFA,2020,35986884.627423376
BFA,BFA,2021,40049180.88622864
BFA,BFA,2022,41101516.344722666
BFA,BFA,2023,41962176.00589459
BFA,BFA,2024,41358479.33186673
BFA,BFA,2025,41720129.23699029
BGD,BGD,2015,286458380.70930016
BGD,BGD,2016,293340394.2252547
BGD,BGD,2017,295369270.15934855
BGD,BGD,2018,305932480.7827982
BGD,BGD,2019,307423977.04550165
BGD,BGD,2020,302289625.8433768
BGD,BGD,2021,316387100.6183435
BGD,BGD,2022,316817688.63344955
BGD,BGD,2023,316416833.33154786
BGD,BGD,2024,325959080.55661654
BGD,BGD,2025,329452748.5470354
BGR,BGR,2015,65085785.04827086
BGR,BGR,2016,62210859.72148717
BGR,BGR,2017,65123765.49131067
BGR,BGR,2018,63091619.49897288
BGR,BGR,2019,61704515.697128266
BGR,BGR,2020,56243325.37521773
BGR,BGR,2021,62023563.26177779
BGR,BGR,2022,65106792.38253015
BGR,BGR,2023,54685277.28716135
BGR,BGR,2024,51173952.19044794
BGR,BGR,2025,51550375.762182586
BHR,BHR,2015,63870685.949653134
BHR,BHR,2016,65026958.86893017
BHR,BHR,2017,65494060.26642028
BHR,BHR,2018,66022650.024115935
BHR,BHR,2019,69957631.4369658
BHR,BHR,2020,69374835.9912259
BHR,BHR,2021,72515143.5484714
BHR,BHR,2022,74769594.1857533
BHR,BHR,2023,74717146.8137985
BHR,BHR,2024,74731874.1694534
BHR,BHR,2025,75956371.1732279
BHS,BHS,2015,4750771.396352633
BHS,BHS,2016,5082771.254429299
BHS,BHS,2017,5356076.100852676
BHS,BHS,2018,5883427.549966917
BHS,BHS,2019,6473666.428395053
BHS,BHS,2020,5931586.79917215
BHS,BHS,2021,6201446.503660871
BHS,BHS,2022,6896193.922300068
BHS,BHS,2023,7013364.931389616
BHS,BHS,2024,7618037.6497620605
BHS,BHS,2025,7644733.845611288
BIH,BIH,2015,30725457.18216398
BIH,BIH,2016,34216117.78669906
BIH,BIH,2017,34837410.48133056
BIH,BIH,2018,35029007.74414118
BIH,BIH,2019,33398880.028186776
BIH,BIH,2020,34010064.45855314
BIH,BIH,2021,34066613.10163929
BIH,BIH,2022,34646258.371792465
BIH,BIH,2023,34284591.729266725
BIH,BIH,2024,34054218.36611222
BIH,BIH,2025,32652740.345567614
BLM,BLM,2015,94118.74203598654
BLM,BLM,2016,113861.07092670564
BLM,BLM,2017,111674.8081799603
BLM,BLM,2018,94983.06692961587
BLM,BLM,2019,125980.04597653994
BLM,BLM,2020,129795.97678187724
BLM,BLM,2021,120183.15697627015
BLM,BLM,2022,145119.2011726119
BLM,BLM,2023,160014.24364777352
BLM,BLM,2024,132026.64230976027
BLM,BLM,2025,139079.0898932672
BLR,BLR,2015,137995203.5289274
BLR,BLR,2016,136824988.89222553
BLR,BLR,2017,138037854.867029
BLR,BLR,2018,141377497.8271904
BLR,BLR,2019,138906097.67432132
BLR,BLR,2020,135217822.0527196
BLR,BLR,2021,135368627.33755884
BLR,BLR,2022,132579846.42887732
BLR,BLR,2023,130577529.7027066
BLR,BLR,2024,131095726.16868164
BLR,BLR,2025,130243893.50311863
BLZ,BLZ,2015,1677452.8356415788
BLZ,BLZ,2016,1737332.1123039173
BLZ,BLZ,2017,1819613.0190689329
BLZ,BLZ,2018,1762811.9646810936
BLZ,BLZ,2019,1887363.9956539224
BLZ,BLZ,2020,1756565.3984855397
BLZ,BLZ,2021,1785072.5055410108
BLZ,BLZ,2022,1854996.8888700795
BLZ,BLZ,2023,2191645.1770864083
BLZ,BLZ,2024,2272941.1458877623
BLZ,BLZ,2025,2320478.096147049
BMU,BMU,2015,1052887.6338346044
BMU,BMU,2016,1097851.658710951
BMU,BMU,2017,1187427.7175764176
BMU,BMU,2018,1144394.6822883412
BMU,BMU,2019,1197436.5520432768
BMU,BMU,2020,811820.1730514284
BMU,BMU,2021,856728.4913169993
BMU,BMU,2022,1075543.339242041
BMU,BMU,2023,1084704.1270955524
BMU,BMU,2024,1132752.0405095078
BMU,BMU,2025,1088596.158113879
BOL,BOL,2015,70003808.61183295
BOL,BOL,2016,72140849.26774934
BOL,BOL,2017,73496708.73881006
BOL,BOL,2018,74258223.54534915
BOL,BOL,2019,73873667.11781004
BOL,BOL,2020,68627386.69971675
BOL,BOL,2021,80070145.99273212
BOL,BOL,2022,80876479.44283068
BOL,BOL,2023,81544844.81290177
BOL,BOL,2024,82401185.04665065
BOL,BOL,2025,82161150.6164844
BRA,BRA,2015,1292530712.2603526
BRA,BRA,2016,1255535408.3228595
BRA,BRA,2017,1273849731.1174026
BRA,BRA,2018,1260487314.0608263
BRA,BRA,2019,1273440974.9771154
BRA,BRA,2020,1269759876.5448492
BRA,BRA,2021,1354940589.5371137
BRA,BRA,2022,1341639822.7958713
BRA,BRA,2023,1350652665.6295595
BRA,BRA,2024,1354907812.8045518
BRA,BRA,2025,1367986488.607181
BRB,BRB,2015,2225588.6196925333
BRB,BRB,2016,2317504.413794653
BRB,BRB,2017,2335295.069015522
BRB,BRB,2018,2437205.8395304773
BRB,BRB,2019,2523048.7897429257
BRB,BRB,2020,2453772.814047405
BRB,BRB,2021,2222913.48816584
BRB,BRB,2022,2439663.630837996
BRB,BRB,2023,2448855.006933631
BRB,BRB,2024,2504379.608579057
BRB,BRB,2025,2477824.181659105
BRN,BRN,2015,14766448.495312303
BRN,BRN,2016,14615924.706068449
BRN,BRN,2017,14734846.162045412
BRN,BRN,2018,14995678.61209607
BRN,BRN,2019,15806903.635394532
BRN,BRN,2020,17503247.25039013
BRN,BRN,2021,17218455.58688924
BRN,BRN,2022,15727006.246198326
BRN,BRN,2023,15830774.80268984
BRN,BRN,2024,16315280.639482835
BRN,BRN,2025,16341595.154061971
BTN,BTN,2015,3456044.918390694
BTN,BTN,2016,3721598.311223924
BTN,BTN,2017,3763058.057032249
BTN,BTN,2018,4028017.327283867
BTN,BTN,2019,4413821.158781631
BTN,BTN,2020,4052112.095778814
BTN,BTN,2021,3887885.919917975
BTN,BTN,2022,3754215.888628904
BTN,BTN,2023,3651070.498478472
BTN,BTN,2024,3789608.193367892
BTN,BTN,2025,3852158.477896332
BVT,BVT,2015,0.0
BVT,BVT,2016,0.0
BVT,BVT,2017,0.0
BVT,BVT,2018,0.0
BVT,BVT,2019,0.0
BVT,BVT,2020,0.0
BVT,BVT,2021,0.0
BVT,BVT,2022,0.0
BVT,BVT,2023,0.0
BVT,BVT,2024,0.0
BVT,BVT,2025,0.0
BWA,BWA,2015,19537347.939776976
BWA,BWA,2016,18432384.282620173
BWA,BWA,2017,18539075.21356364
BWA,BWA,2018,19822177.29658844
BWA,BWA,2019,18260071.34904343
BWA,BWA,2020,16390851.409105027
BWA,BWA,2021,17304083.825846337
BWA,BWA,2022,18019862.76871899
BWA,BWA,2023,17780121.53296072
BWA,BWA,2024,17500838.633342538
BWA,BWA,2025,17342519.82002208
CAF,CAF,2015,13115483.810161466
CAF,CAF,2016,13560235.741780896
CAF,CAF,2017,13464006.844814137
CAF,CAF,2018,13839548.88832718
CAF,CAF,2019,14365987.51368548
CAF,CAF,2020,14338169.118720911
CAF,CAF,2021,14578830.529134529
CAF,CAF,2022,14928909.109376673
CAF,CAF,2023,15424763.91353625
CAF,CAF,2024,15334474.331990128
CAF,CAF,2025,15350342.465201968
CAN,CAN,2015,883321376.26099
CAN,CAN,2016,880601711.5370444
CAN,CAN,2017,901168818.5108752
CAN,CAN,2018,925819192.7798628
CAN,CAN,2019,924069178.8164212
CAN,CAN,2020,857506656.1801119
CAN,CAN,2021,886810912.2870386
CAN,CAN,2022,915391426.527406
CAN,CAN,2023,928392008.6901312
CAN,CAN,2024,936228249.1343164
CAN,CAN,2025,934156698.9840608
CCK,CCK,2015,4864.358790126439
CCK,CCK,2016,5104.7956760633815
CCK,CCK,2017,5110.743959279978
CCK,CCK,2018,4999.312551656703
CCK,CCK,2019,5031.341739651149
CCK,CCK,2020,4899.152189282298
CCK,CCK,2021,5313.648412443407
CCK,CCK,2022,4575.516132060132
CCK,CCK,2023,4288.9465219675085
CCK,CCK,2024,4412.03987020708
CCK,CCK,2025,5081.664937817368
CHE,CHE,2015,48794770.355700806
CHE,CHE,2016,50030080.48667424
CHE,CHE,2017,49457803.73441112
CHE,CHE,2018,48318228.090771824
CHE,CHE,2019,48153540.24411322
CHE,CHE,2020,42562048.80999191
CHE,CHE,2021,44230679.87613256
CHE,CHE,2022,43530899.49253307
CHE,CHE,2023,43714440.84946594
CHE,CHE,2024,44048962.77303712
CHE,CHE,2025,44533106.52252848
CHL,CHL,2015,122591514.89091304
CHL,CHL,2016,127257071.3334858
CHL,CHL,2017,128656170.98604377
CHL,CHL,2018,133364975.35699192
CHL,CHL,2019,138239965.37585875
CHL,CHL,2020,128921593.1921558
CHL,CHL,2021,135213422.19074604
CHL,CHL,2022,136419406.0161968
CHL,CHL,2023,129358212.70835076
CHL,CHL,2024,127839321.90221474
CHL,CHL,2025,124503647.43439344
CHN,CHN,2015,13999522685.976353
CHN,CHN,2016,14150599414.35231
CHN,CHN,2017,14496319324.18797
CHN,CHN,2018,14940081077.713928
CHN,CHN,2019,15349573726.20533
CHN,CHN,2020,15707210920.622612
CHN,CHN,2021,16416686066.585648
CHN,CHN,2022,16605212746.699286
CHN,CHN,2023,17360294323.349625
CHN,CHN,2024,17519937428.87007
CHN,CHN,2025,17518235252.209835
CIV,CIV,2015,33196496.383378804
CIV,CIV,2016,35048525.34882574
CIV,CIV,2017,36026809.49144525
CIV,CIV,2018,36595422.71542875
CIV,CIV,2019,38026625.02192928
CIV,CIV,2020,37596843.925366215
CIV,CIV,2021,39143106.96177643
CIV,CIV,2022,40030556.384755015
CIV,CIV,2023,41107775.97068189
CIV,CIV,2024,42214594.682321504
CIV,CIV,2025,43931332.934595264
CMR,CMR,2015,55001351.01332835
CMR,CMR,2016,55757510.96533087
CMR,CMR,2017,53732295.97467759
CMR,CMR,2018,55203128.11125313
CMR,CMR,2019,56239239.591542
CMR,CMR,2020,57951332.55256193
CMR,CMR,2021,57960487.310487404
CMR,CMR,2022,58718562.15790204
CMR,CMR,2023,59739101.50274977
CMR,CMR,2024,60551320.97917366
CMR,CMR,2025,60422668.8423386
COD,COD,2015,47953341.64609596
COD,COD,2016,43905736.08338673
COD,COD,2017,47420814.05252575
COD,COD,2018,47727807.54961236
COD,COD,2019,49786815.8101099
COD,COD,2020,56800758.73333135
COD,COD,2021,59731125.55557988
COD,COD,2022,63124026.69993053
COD,COD,2023,65521050.22117545
COD,COD,2024,67213527.86427383
COD,COD,2025,67859028.27829756
COG,COG,2015,28609287.09958465
COG,COG,2016,27801836.50485829
COG,COG,2017,29982530.29851733
COG,COG,2018,33319466.97904789
COG,COG,2019,34300303.073938504
COG,COG,2020,32007158.744653497
COG,COG,2021,30505919.06938757
COG,COG,2022,31545215.627682667
COG,COG,2023,32625413.355653983
COG,COG,2024,33703784.61084601
COG,COG,2025,35188327.928956024
COK,COK,2015,155775.66309242492
COK,COK,2016,173663.7648501253
COK,COK,2017,175643.43097466498
COK,COK,2018,188698.33318465357
COK,COK,2019,198830.30876903076
COK,COK,2020,131374.80346027375
COK,COK,2021,134623.91585219614
COK,COK,2022,156452.62142170206
COK,COK,2023,175665.0623982878
COK,COK,2024,190293.57467946893
COK,COK,2025,198200.49511611785
COL,COL,2015,233574383.6481122
COL,COL,2016,233410751.960825
COL,COL,2017,225746761.0518011
COL,COL,2018,236014938.24178547
COL,COL,2019,242957138.49392527
COL,COL,2020,231984805.178613
COL,COL,2021,238410096.57343733
COL,COL,2022,243082155.34700665
COL,COL,2023,250026380.8702108
COL,COL,2024,256571023.20830676
COL,COL,2025,255137547.74988335
COM,COM,2015,636213.8595251924
COM,COM,2016,672129.2903817944
COM,COM,2017,749863.244441052
COM,COM,2018,765377.2113902459
COM,COM,2019,847326.7920990528
COM,COM,2020,860842.3515222501
COM,COM,2021,820095.5481158893
COM,COM,2022,854036.08547574
COM,COM,2023,853077.9575716092
COM,COM,2024,881625.5246035672
COM,COM,2025,881815.2232446062
CPV,CPV,2015,1188115.3473729794
CPV,CPV,2016,1335056.1413264244
CPV,CPV,2017,1370466.5600269253
CPV,CPV,2018,1454259.4379784258
CPV,CPV,2019,1627040.0382545225
CPV,CPV,2020,1359087.233397561
CPV,CPV,2021,1386065.979221107
CPV,CPV,2022,1603694.970398655
CPV,CPV,2023,1622562.9756227336
CPV,CPV,2024,1823654.0981192295
CPV,CPV,2025,1863486.7509498096
CRI,CRI,2015,18574753.472182456
CRI,CRI,2016,18884292.09305201
CRI,CRI,2017,18958229.898896743
CRI,CRI,2018,19430199.621021792
CRI,CRI,2019,20501527.71053926
CRI,CRI,2020,18317187.483917084
CRI,CRI,2021,20151204.12163548
CRI,CRI,2022,19762817.50877582
CRI,CRI,2023,20437255.310250185
CRI,CRI,2024,21166189.08257635
CRI,CRI,2025,21050590.26623819
CUB,CUB,2015,60921784.53965113
CUB,CUB,2016,58631142.44247583
CUB,CUB,2017,58409062.57705282
CUB,CUB,2018,58263052.37990278
CUB,CUB,2019,53929276.112351686
CUB,CUB,2020,48584045.68081025
CUB,CUB,2021,47395363.05579837
CUB,CUB,2022,46026161.50279251
CUB,CUB,2023,46521582.0215864
CUB,CUB,2024,46675366.835949466
CUB,CUB,2025,45983589.845006734
CUW,CUW,2015,4143175.9734048992
CUW,CUW,2016,4057259.175132572
CUW,CUW,2017,3440918.421831518
CUW,CUW,2018,3037238.6138336994
CUW,CUW,2019,2713280.7309878776
CUW,CUW,2020,2596105.4153468544
CUW,CUW,2021,2550604.817434096
CUW,CUW,2022,2651527.790609256
CUW,CUW,2023,2682886.912206621
CUW,CUW,2024,2855472.8337836256
CUW,CUW,2025,2818494.379505273
CXR,CXR,2015,9527.829148964298
CXR,CXR,2016,8995.380072932148
CXR,CXR,2017,9161.843091793457
CXR,CXR,2018,9490.834202565033
CXR,CXR,2019,9461.763988854014
CXR,CXR,2020,8673.947862862258
CXR,CXR,2021,23066.924915834225
CXR,CXR,2022,32915.44567805331
CXR,CXR,2023,30287.37367509288
CXR,CXR,2024,26594.57783474889
CXR,CXR,2025,27778.9097133057
CYM,CYM,2015,1037214.7010330372
CYM,CYM,2016,1093033.677640172
CYM,CYM,2017,1043244.4337758104
CYM,CYM,2018,1078290.49185399
CYM,CYM,2019,1158602.645600726
CYM,CYM,2020,894577.4973278238
CYM,CYM,2021,827298.7019860108
CYM,CYM,2022,983894.2629762732
CYM,CYM,2023,1072868.6219425283
CYM,CYM,2024,1115014.9647131748
CYM,CYM,2025,1086844.0762135729
CYP,CYP,2015,8447043.805938156
CYP,CYP,2016,9144540.25002649
CYP,CYP,2017,9794922.003385464
CYP,CYP,2018,10304120.157837862
CYP,CYP,2019,10988681.594811672
CYP,CYP,2020,9875519.039502963
CYP,CYP,2021,10614286.051349107
CYP,CYP,2022,11221748.027928744
CYP,CYP,2023,11437375.710045245
CYP,CYP,2024,11424471.777718946
CYP,CYP,2025,11600326.677495142
CZE,CZE,2015,134635011.87654257
CZE,CZE,2016,136448750.61606622
CZE,CZE,2017,135529657.3804254
CZE,CZE,2018,134278437.77475348
CZE,CZE,2019,127526974.36417086
CZE,CZE,2020,116278153.88203156
CZE,CZE,2021,120840877.80044068
CZE,CZE,2022,119664631.68697669
CZE,CZE,2023,106692107.62705693
CZE,CZE,2024,99548161.31955452
CZE,CZE,2025,99796129.06745017
DEU,DEU,2015,1026577045.5439456
DEU,DEU,2016,1026796686.9629496
DEU,DEU,2017,977504505.9827412
DEU,DEU,2018,944639876.6632272
DEU,DEU,2019,880978694.1501667
DEU,DEU,2020,811477045.6637951
DEU,DEU,2021,851948284.158936
DEU,DEU,2022,848694800.7891189
DEU,DEU,2023,775177603.8616693
DEU,DEU,2024,762222626.4524003
DEU,DEU,2025,756559138.9733564
DJI,DJI,2015,3126250.939894883
DJI,DJI,2016,3125147.44953254
DJI,DJI,2017,3080483.964764551
DJI,DJI,2018,3177749.4963156134
DJI,DJI,2019,3283551.7185592847
DJI,DJI,2020,3387204.8889634013
DJI,DJI,2021,3372944.260341252
DJI,DJI,2022,3431442.359117274
DJI,DJI,2023,3499258.705246078
DJI,DJI,2024,3402578.3642683118
DJI,DJI,2025,3442403.099133187
DMA,DMA,2015,323101.5399600231
DMA,DMA,2016,328465.26479867427
DMA,DMA,2017,296924.16556776874
DMA,DMA,2018,289792.610238048
DMA,DMA,2019,336229.7497254739
DMA,DMA,2020,302938.5200931097
DMA,DMA,2021,299229.3285837365
DMA,DMA,2022,338337.07815702894
DMA,DMA,2023,362648.1840515645
DMA,DMA,2024,377133.953479537
DMA,DMA,2025,379598.7404499429
DNK,DNK,2015,61749652.24865803
DNK,DNK,2016,64395990.91135654
DNK,DNK,2017,61813618.81568652
DNK,DNK,2018,63343524.5396275
DNK,DNK,2019,60280128.29799536
DNK,DNK,2020,56481962.61196149
DNK,DNK,2021,59482065.78247188
DNK,DNK,2022,59442309.77174872
DNK,DNK,2023,57586810.60166386
DNK,DNK,2024,56768635.834332205
