iso3_country,country_name,Agriculture,Buildings,Fluorinated Gases,Fossil Fuel Operations,Manufacturing,Mineral Extraction,Power,Transportation,Waste,emissions_2025,change_2015_2025,percent_change_2015_2025,cluster,PC1,PC2
KHM,KHM,0.4817934583731187,0.04433004080236376,0.014091495925466947,0.00020120451188096198,0.12028739834061894,2.6948685697065094e-06,0.19951368349413884,0.0993996627247042,0.040380360959137857,50095207.43147132,18258751.263027143,57.35170763486218,2,-0.5602527326750171,-1.8634641971778383
KOR,KOR,0.026584854411493213,0.077191065374627,0.03514080527317375,0.07319900220964723,0.23694938571331095,6.0649075155194434e-05,0.37507508061063366,0.15457728716151795,0.021221870170441064,714434190.2232554,-36547729.32505703,-4.8666590198388695,0,2.9497859790994783,1.0591061795111059
KWT,KWT,0.00258650285502219,0.0036523772381644296,0.09395912513001484,0.4071274151157211,0.11532871176365396,0.0003068246154414774,0.2795369423462067,0.05360731987259101,0.043894781063184334,220693091.15700695,45243551.78230712,25.787216052863187,3,2.133110091665254,-1.4098417111811008
LAO,LAO,0.273036993295296,0.016162776217977053,0.0,0.0710500784199303,0.15927497014229733,0.012144990746660237,0.4000797721953208,0.03821680724925608,0.03003361173326223,41324280.14718853,22658858.369951826,121.39483715061448,3,-0.328264766172335,-2.3493121356052264
LBN,LBN,0.04801942381177797,0.031938423985485895,0.1624698761378803,0.0002853640364233892,0.17515618280472364,2.8088249756394206e-07,0.09324894716592019,0.3181625006185813,0.17071900055670983,21361245.54586787,-16665865.769142706,-43.82627339501365,0,0.7421781675055772,2.1983540032171573
LBR,LBR,0.16823805415021814,0.20213359592671432,0.0009819460235218126,0.006884146370579406,0.07283908724907519,0.01506107172881425,0.03765457411321709,0.3683064223059403,0.1279011021319194,5830541.458344038,11700.679105594754,0.2010826477215641,2,-1.5634081168829448,1.093317223095742
LBY,LBY,0.020981813832431428,0.009007801319636495,0.04347333527497849,0.5108626050802987,0.063858995008537,0.0,0.19010942335707937,0.1414782079497944,0.020227818177243978,143259229.22954473,38925508.8907001,37.30865607426029,3,1.5331044118735182,-1.675560416148219
LCA,LCA,0.009589968758281,0.027175142233615456,0.09492577172977443,0.0,0.007875067130625918,0.0,0.3170683146912343,0.5036195823726692,0.039746153083799605,1036301.6033204888,141638.24592922465,15.831457135142491,1,-1.3926245470935583,1.7501514581085376
LKA,LKA,0.18090490113748506,0.05372566828382355,0.01487473005466203,0.005424455359019594,0.05534411396467969,9.166262333351737e-06,0.1891446240229592,0.3282850308650736,0.17228731004996403,43965575.6451211,7485343.532076947,20.51890324842651,2,-1.6380121984916285,0.09157923512980358
LSO,LSO,0.2705376739130986,0.09811585829771091,0.0,0.0,0.1774111111859195,0.007091026710784481,0.036480995151183006,0.34361723060587845,0.066746104135425,5137468.995548119,514792.5110286297,11.136243532347052,2,-1.0153650440711892,0.3677679126612358
LTU,LTU,0.44255307383796255,0.04333534539023464,0.021467634098698212,0.05928270044823739,0.1471656998769138,0.0033838961393583013,0.0433378736959318,0.22564690608700894,0.013826870425654406,32301866.04783104,-2302833.509489708,-6.654684302850811,0,0.5555275837681978,0.0586455200850552
LUX,LUX,0.08760962586724069,0.2141941241484567,0.008693808097716662,0.004364196277995769,0.1737862015128874,0.00017877489996767675,0.04080896204122907,0.4509845028007395,0.019379804353766607,6249361.417842818,-509723.2237773658,-7.541305528838338,0,0.2883124272374403,2.333966667548954
LVA,LVA,0.4032538972659436,0.070731866807025,0.025309720834523583,0.009448334025139619,0.05264699143504604,0.004417820116250739,0.07409158717943584,0.3114725198366583,0.04862726249997716,20086010.805062965,449262.1043305919,2.287864000183677,2,-1.0429455317464982,-0.28297600675575807
MAC,MAC,0.0009525326877770203,0.11979837541866756,0.0,0.030327164151591864,0.07332517845629605,0.004308218654968337,0.1756232960451459,0.561643176718034,0.03402205786751936,2420401.7243549954,150315.96588236187,6.621598559496622,1,-1.2914303246593843,1.9273295929280987
MAR,MAR,0.09494888824795913,0.09873998417533573,0.020181781645974485,0.0004620963908804601,0.0868773713943648,0.008908951338145555,0.23881670883316547,0.27484407435359437,0.17622014362058,120129795.09817377,25258441.25262402,26.62388616667649,2,-1.0412545841476597,0.04587704636534471
MDA,MDA,0.06348962160300409,0.14008062151445203,0.019804553504083732,0.0070465299138834465,0.0955394725484968,0.0008119563655952836,0.2233310031379309,0.38208394387431255,0.06781229753824125,16525973.774289448,1509078.6508328505,10.049205501046943,1,-0.5576504808728727,1.0906938003326725
MDG,MDG,0.6108480448863645,0.06515491929962458,0.028008257279165033,0.0,0.006148918228710406,0.013781675569648797,0.04732859744882699,0.14392258243648323,0.08480700485117637,41989653.92019776,-1883646.7864655848,-4.293378332894617,2,-0.7940084710755813,-0.5903818622068416
MDV,MDV,0.0,0.14650021127402107,0.0,4.854893302809106e-08,0.051455113304356946,0.004029380248846186,0.2386371809995903,0.49739475086838747,0.061983314755865104,2786304.426540737,934368.6271414728,50.45361871856279,1,-1.8101468882319014,1.2775932501659657
MEX,MEX,0.1418907485578091,0.04084023245622467,0.0335017615160536,0.11293967341455288,0.1304621766796388,0.0027829329757578926,0.1967531138982572,0.25553882415586965,0.08529053634583615,805612945.2265966,-18147286.25351751,-2.202981591003837,0,1.3711583534742027,0.47276590065095614
MKD,MKD,0.07663088959418407,0.03150829271445014,0.08695082126646886,0.03307268694852705,0.08125257347411952,0.013343905635868427,0.3012650869582603,0.260022914179974,0.11595282922814752,10778747.85561598,-639626.9000062961,-5.601733291258033,0,0.044343631073837285,1.5418882413736767
MLI,MLI,0.6722375744077098,0.019579684264947824,0.009455762706099591,0.0,0.016347257580118933,0.0009701265662411125,0.028257973329158862,0.20485525111271463,0.04829637003300905,74654624.20610838,24962104.0019105,50.23312140204508,2,-1.741163739032857,-2.4346668098839563
MLT,MLT,0.01105244014454755,0.035057207711095176,0.04142821201395258,5.900887569365178e-06,0.020251825126218145,0.0018044663688825467,0.18364839542027916,0.6778317259261168,0.028919826401338545,4453500.713423552,726379.54443298,19.48902414218285,1,-1.8053044153511784,1.6724621390682322
MMR,MMR,0.46805782430131576,0.10826300792738777,0.0056490591367933055,0.049012447966611056,0.07145185429345553,0.013657697654580192,0.11573430344967141,0.09424008261207938,0.07393372265810563,120106407.4990626,826813.7899908423,0.6931728758294382,2,-0.24201297655056356,-1.224671028225898
MNE,MNE,0.027275718794554763,0.06723298458500165,0.0,0.02246736004629775,0.09201569725832173,0.008510638072308658,0.15034736728897982,0.4675580962256283,0.16459213772890724,3663622.515858805,-366880.4519520113,-9.102597241139954,1,-1.4234061514564094,2.4025148664065634
MNG,MNG,0.38990057511151244,0.04100425170770271,0.0,0.33392129552900435,0.024584121999647438,0.010227981604716071,0.13505424929927534,0.05886157120167366,0.006445953546467914,138467703.01024234,56020679.53563784,67.94748576083337,3,0.1318818633026511,-2.9898554168868223
MOZ,MOZ,0.14454984064475088,0.05025233306838525,0.010937188708437167,0.28475400291910546,0.07118608225651335,0.017478664146336424,0.03250616215439869,0.31499617420466736,0.07333955189740536,47245415.448247895,17773351.700331964,60.30575887848634,3,-0.7836968629455296,-1.39471143997078
MRT,MRT,0.4559088059595379,0.03558285345383125,0.04095850696171866,0.00023381664418978048,0.038486952165051234,0.09819670078062674,0.04262525127012217,0.24677963578567405,0.04122747697924827,23575519.94940885,6330474.971317112,36.70895019038457,4,-2.0492210980599137,-1.8091379565908148
MTQ,MTQ,0.0,0.02366696151475261,0.0,0.03549117232934393,0.1605397773602206,0.0,0.2795831554035677,0.47724459741450137,0.023474335977613833,3425294.432024255,254838.8985488182,8.037926911703604,1,-0.5250544742909983,1.6099657557575804
MUS,MUS,0.009815579635538835,0.02649036348917501,0.17472789778264003,0.0,0.039922829307207336,0.00024048584527662097,0.28471422986997735,0.394017425599012,0.07007118847117297,8965184.679373134,1817859.3474961317,25.434120640745096,1,-0.4832895661104721,0.8542412125565181
MWI,MWI,0.47396040312771315,0.04751361243746713,0.02288987278341819,0.002381755544964708,0.03736475923068409,0.0025394307768553085,0.02263165306328675,0.23758897521116384,0.15312953782444683,22278833.58161008,7088785.985472862,46.66730594889986,2,-2.332294346935575,-1.4262031280739227
MYS,MYS,0.11421074165062899,0.021334300560822188,0.006170793885103704,0.21965398078534037,0.17749580109749252,8.58601622026867e-05,0.30096304401701174,0.13313084586476034,0.02695463197663747,436127757.5299812,41226568.5780012,10.439717511970912,3,1.7025296749075123,-0.8713135804785508
NAM,NAM,0.4044967821911661,0.09323555416260236,0.02075865711033518,2.236814030816908e-08,0.04005930860222848,0.00427864746285221,0.0027308997774592933,0.4129619959529403,0.021478132372275707,18993250.85352949,1717696.6674114913,9.942932359251138,2,-1.3468685406730863,-0.227602098413065
NCL,NCL,0.008293660067658951,0.08410403678537551,0.0,7.52170280099086e-09,0.2233350913326031,0.0037589440750142307,0.45193659946030745,0.19009210280630057,0.0384795579510375,6166824.88357416,1107832.7666006647,21.89829003456557,1,0.5101390477527958,1.0312827520674301
NER,NER,0.7537412046022733,0.024458512698587037,0.011056843809056423,0.030536720580158445,0.015196004011902109,0.0,0.010624732249767017,0.11690237766417119,0.03748360438408442,68221580.30297545,22906538.95565126,50.5495267676808,2,-1.508972145421079,-2.9230460013373647
NGA,NGA,0.20481583315747595,0.11858997020664125,0.038830046085935266,0.27226433945558837,0.07830024191101738,3.323912588793211e-06,0.036438103623556484,0.1685510171330201,0.08220712451417642,440745645.6404249,6178467.361275852,1.4217519569108013,3,0.889938753621686,-1.1242155833031742
NIC,NIC,0.5602780715355382,0.058889470539722114,0.014266615574227563,0.007109415612406595,0.053657742608021454,8.952300711312306e-08,0.051680983662364594,0.1736619654997143,0.08045564544499798,22340625.773135167,2275085.135693338,11.33826980693499,2,-1.3009086045993021,-1.2209909788745557
NLD,NLD,0.10995573374488969,0.11973328914122515,0.007121466680372413,0.07568974448181028,0.21597687178342842,0.0005979845184983605,0.17046542867438205,0.27623835475705966,0.02422112621833403,205362867.80071983,-37575801.10633138,-15.46719642261148,0,1.9509533991421764,1.3230557925240631
NOR,NOR,0.08428222866057222,0.024222034334305073,0.0116180341888211,0.3873481142977213,0.14526640390281348,0.00214342158952892,0.01601649952666638,0.31903806837328413,0.01006519512628734,115127816.77148116,263787.2290495187,0.2296517283089687,3,1.250739355023649,-0.5944865640022097
NPL,NPL,0.40177163342043803,0.1574066541551406,0.0,0.000725604990617174,0.27775299876782933,2.90590667160506e-07,5.871467679844419e-07,0.09358055113017529,0.06876167979836445,48177734.46339617,10821876.61586149,28.969691072361996,2,0.3028501066416236,-1.1129780794747026
NZL,NZL,0.3965838210273579,0.045005314353177076,0.021622638856424486,0.03818134353321327,0.1096939207965194,0.0033904239658060793,0.0476353282762291,0.2771282268887564,0.060758982302516376,86206676.806294,-3762329.9859306216,-4.181806735534368,0,0.13719238409330065,0.16786985133249477
OMN,OMN,0.01134595041892335,0.12721611140890585,0.00887794515237023,0.45789124641589557,0.17193182927884063,0.000350781790729627,0.11949250438148487,0.09246217239441518,0.010431458758434837,183930420.85161367,32658447.47321877,21.58922551471332,3,2.2979556882955388,-1.2080928208852528
PAK,PAK,0.42453680166215113,0.05742896321273036,0.0218430746961023,0.04970301195620709,0.1192767735364363,0.00015275130740425539,0.17879066946532662,0.08813672180316072,0.060131232360481214,616235371.0363815,164634774.76363087,36.45583644539684,2,0.27956351884951736,-2.023641686904877
PAN,PAN,0.1619233925407659,0.0313156529968654,0.03986049664900322,6.57134476883518e-08,0.09474027057118678,0.0005156934088879581,0.15337813279098308,0.45865585578529133,0.0596104395435686,29377920.7743836,5542778.474092975,23.25464813367358,1,-1.0050858597401728,0.34144074180234757
PER,PER,0.25040626509230407,0.04793573824327934,0.009949400294332686,0.10829260299508743,0.11433260923387525,0.04433941893694383,0.1104316585817516,0.23870727749554552,0.07560502912688033,130337765.2527122,18217922.0024956,16.248615298042175,2,-0.45665768167023185,-1.0435210701605522
PHL,PHL,0.18767538068773984,0.06522026444101,0.0326019571540263,0.03505299267751799,0.10007667679175206,0.005323560562408304,0.39166804955865336,0.1153760970221932,0.06700502110469891,258024809.5229494,87475427.06137073,51.2903804158172,3,0.2768761292806484,-1.0945996633015431
PNG,PNG,0.5339702586789721,0.029067622505807186,0.0006768342156742934,0.23850770189214682,0.018132778468842398,0.009000689870437364,0.06396214040862139,0.0809309839966151,0.02575098996288352,45585471.72332593,3040489.6013400257,7.146529272529172,2,-0.23722203575198517,-2.0702752512879252
POL,POL,0.15059383786807407,0.12594238603962557,0.014712005451256926,0.09455697008620345,0.12112860269665908,0.001186118630034484,0.3100613488497705,0.15236075506029875,0.029457975318077118,390644528.6159805,-38375232.35552257,-8.944863581253914,0,2.0148874688445084,0.8128794248156718
PRI,PRI,0.017707162378343695,0.02292887236004989,0.0,0.0001459386251862101,0.127842356567187,0.0,0.4862193204262338,0.28797044449135695,0.05718590515164255,33066997.296381205,-864422.0652678534,-2.5475564580857624,0,0.7315984027588482,1.9403093837303058
PRK,PRK,0.07778349921138485,0.1425825846589175,0.03185304882129635,0.08953361001561765,0.4019498409153772,0.001188602287536953,0.11361832646599988,0.09718006385545665,0.04431042376841288,118943754.08883716,5610626.0086841285,4.95056132635473,0,2.410922368926963,-0.06921330372238309
PRT,PRT,0.08292534925952556,0.04677068985521617,0.04559767643797708,0.039292422251966636,0.2182983926469059,0.0011380618703966782,0.06834867380373845,0.44131270879330614,0.05631602508096737,85877896.74207184,-9182433.999976724,-9.659585579282028,0,0.9515958640743865,1.5819745549348871
PRY,PRY,0.7244757683779665,0.016923083814218295,0.02036739624718487,0.0007825983845584311,0.035545080564313644,0.0,3.0428303547418918e-05,0.17153745751973562,0.03033818678847514,41730065.19016761,2359083.8371688877,5.991935573099972,2,-1.1604133416067886,-1.8870530816091962
PSE,PSE,0.0631374854702208,0.10614150588181366,0.0,0.0,0.01678751885234057,0.0,0.09695446886062584,0.6095806892307702,0.107398331704229,6342750.43973492,1399846.0930254897,28.320315240520276,1,-2.465840009383575,1.2931393275019882
PYF,PYF,0.007080891071442218,0.06743329942992864,0.0,1.860753875648869e-08,0.042142351094919504,0.0032546997694268176,0.14786234891678487,0.7088693906518063,0.023357000458152952,2677713.836958961,837405.8774895736,45.50357309387616,1,-2.281187464441956,1.5153173325615732
QAT,QAT,0.002745321052096578,0.0020768034816521595,0.01678204475923223,0.5714504192744656,0.1620815512115477,2.0356973259605126e-08,0.1222683305566168,0.1152669885871658,0.007328520720250007,245616081.3416025,15461287.097300231,6.717777549699247,3,2.5559014018504023,-1.4755771172642544
REU,REU,0.0,0.04459955632563581,0.0,0.0,0.22988530946189725,0.02128201146182687,0.3192906205776936,0.3598123141574518,0.025130188015494753,6838946.283523412,995661.3641948514,17.039411528631412,1,-0.02915580190216066,1.1465210292343306
ROU,ROU,0.11929147362447837,0.12218752103420949,0.028514391769066415,0.10520046198056641,0.16964981675366733,0.0009255526985809677,0.12581427648408047,0.2421437289707288,0.0862727766846217,118430913.78993715,-26806102.399083763,-18.45679779333703,0,1.3672516038740032,1.2273825972431744
RUS,RUS,0.04689392714376024,0.09344926547459738,0.023810666643769067,0.2998667043663544,0.10190468434838915,0.006708746852447904,0.2837617725096511,0.10371985510705599,0.03988437755397473,2976502796.200675,235498310.2064252,8.59167912383049,3,2.151362188301732,-1.2241752922620905
RWA,RWA,0.37509577080623846,0.09081234122471861,0.0021444134547596375,0.0016069426560987037,0.050331838557802176,0.00168622294912472,0.038594938076808014,0.25717041894497605,0.1825571133294735,14273320.25550584,1990834.8423041347,16.2087295472324,2,-2.2002811513088507,-0.3994161243778879
SAU,SAU,0.011276952167549507,0.005660148355234905,0.06982750496487306,0.2948643813235228,0.20311158684675662,4.431723590291289e-05,0.3033515494088821,0.0947780645255568,0.01708549517172141,1059226710.4121132,95810399.23016608,9.94485957089756,3,2.786237716929095,-1.074710671539368
SDN,SDN,0.6301374832921458,0.025051247731000238,0.017177895433580483,0.010401441694221967,0.03292868184950541,1.7332418507436828e-06,0.028036845828432435,0.1889115215825746,0.06735314934668835,144723981.62670717,1923510.5412572024,1.3469917337360873,2,-0.9736062319521456,-1.680818459886829
SEN,SEN,0.28457010095960605,0.02309484103509236,0.03769749244676753,0.02708754823333648,0.11211848148643103,6.3450368961332826e-06,0.09509246295452238,0.3631033482961579,0.057229379551190146,45280156.53803429,12511775.718499854,38.1824655524057,2,-0.9050441131954502,-0.6618056297294079
SGP,SGP,0.00010131705853481546,0.010018281296062031,0.11933478247155735,0.09006766697558248,0.20670743430579716,0.0,0.19996491882078535,0.3624634024836342,0.01134219658804665,114827446.72568524,16238628.900998428,16.471065643442824,3,1.3164873806821997,0.19763893294891727
SLE,SLE,0.3985379034332429,0.08698063395645508,0.00026866151835060024,0.0,0.046809910846851564,0.025832142606654954,0.026753268050153926,0.29524118219031614,0.11957629739797469,9201052.741666216,-1183703.4342409167,-11.398471126237276,2,-1.4285298830643207,0.7012842193676873
SLV,SLV,0.1776194792060232,0.0562518138190062,0.0373474308567418,0.006460928066647737,0.18546823626691974,0.0,0.08186977881265761,0.32731468909832157,0.12766764387368212,14827042.138402907,1815659.766008038,13.954395574909606,2,-0.830160108588418,0.3239821908995643
SOM,SOM,0.6301426875859283,0.050944234954883705,0.052230154394127384,0.0,0.003159499342731868,0.0008220525894096682,0.007022139699505208,0.18032776099643547,0.07535147043697835,40773960.876084425,4329716.267860211,11.880384171505488,2,-1.4031855438777443,-1.6416761671142566
SRB,SRB,0.09058993752301078,0.049083303626475124,0.0,0.1341460879828877,0.08525792314689506,0.005631590490047011,0.42810446537953345,0.17308650456941393,0.034100187281736825,64093351.55071187,1020960.490930952,1.6187122031940588,3,0.7435344492700485,0.17740848241151477
SSD,SSD,0.8411005280228334,0.01568991416267655,0.0,0.05652585301001925,0.0010493061369775036,0.0,0.008761154972969155,0.05781926325981305,0.019053980434711133,55106090.63411892,5270705.858663395,10.57623189308508,2,-1.078920321511544,-2.724968862872407
SUR,SUR,0.2257813621795045,0.10215533299390105,0.0,0.16017708687915425,0.023157898488812924,0.0,0.19983475775757073,0.2446542280493798,0.04423933365167668,5972223.007137812,-339330.8290418042,-5.37634373166024,0,-0.03758323288377869,1.0008562431624621
SVK,SVK,0.0738868872177871,0.11237477940699797,0.020368233216592545,0.1136564703620276,0.3727139377579218,0.0020501459815313577,0.10231034540850681,0.14092445234977224,0.061714748298862504,42551438.850452825,-3354782.3488105014,-7.307903506691455,0,2.407758259852142,1.1030320034806005
SVN,SVN,0.10909409995797938,0.08501719833374145,0.028603394085111054,0.055213102596017624,0.1539679577392159,0.0022337395049008423,0.20116091573877273,0.33144471077913534,0.033264881265125675,15668245.454454076,-1347590.4579592962,-7.919625370718364,0,0.7434419175918089,1.648828640790091
SWE,SWE,0.21147144194774883,0.030627287966837776,0.012368319741764052,0.04905965322098377,0.2267814636141041,0.010973399423454407,0.06978799062915082,0.36034378778547643,0.02858665567047976,83188427.69424158,-1028660.571240902,-1.2214392499515,0,0.8579265009311828,0.771693646732794
SWZ,SWZ,0.3170044316080779,0.07454338444351731,0.0,0.03876005980555439,0.04706139043520132,0.003816646042909338,0.01148360851796758,0.44085405027811914,0.0664764288686531,3822466.0699421726,514269.1418027533,15.545300143059688,2,-2.0099974257576423,0.23190102052524547
SYC,SYC,0.0024706773695189186,0.09110786895846977,0.0,0.0,0.062057674639772416,0.021743522917316977,0.29194996498018405,0.48945717864638877,0.041213112488349114,1597092.3798797452,545823.4650210848,51.92044179242843,1,-1.891679470617743,1.182787642749385
SYR,SYR,0.07696594233827762,0.045717211743845645,0.0836681385648934,0.26445356719831914,0.08324823953809188,5.250180594551425e-08,0.21934802170089157,0.18475724878472474,0.04184157762915018,76187854.83967601,8893113.790870532,13.215169049273564,3,1.0896872790628942,-0.5834603934302282
TCD,TCD,0.8803154442703881,0.008984092522505897,0.005573911302225519,0.03058122412298271,0.0037203168482720958,0.000229272487665144,0.0029981616663469772,0.054770343606176754,0.012827233173436791,136388547.7607913,50208157.30365303,58.259375523047794,2,-1.3941472002407644,-3.7238277513121805
TGO,TGO,0.29647771368528586,0.06321029091811557,0.08145525200656649,0.00040611367318097016,0.10811431549528784,0.00012788873332743723,0.041073262646147086,0.30489890030702765,0.10423626253506094,11564740.39205059,3192662.4496828355,38.13464795312095,2,-1.273883896469223,-0.47948944273401367
THA,THA,0.2719087820681731,0.029714657233316694,0.0915710943722624,0.08614713916030318,0.13175613517888268,8.604301754028775e-05,0.18974176833857928,0.16008849323914467,0.038985887391797674,503472966.4787769,74166098.52005225,17.275777318145042,3,1.057033578314822,-1.2831762852847184
TJK,TJK,0.23405527302745802,0.13838208868856186,0.0002733451108350523,0.046687202898022424,0.20496786281903054,0.0005014288640258229,0.06574632171759226,0.22051471402078374,0.08887176285369032,27517806.398735978,6207581.764830917,29.12959328900978,2,-0.25803541575199135,-0.34804976410885413
TKM,TKM,0.05925524650883475,0.1549887225697399,0.0014223702416070307,0.5319450478636621,0.052075968962350574,0.0,0.14758241384824194,0.044224645567555315,0.008505584438008397,240154822.75350732,-1322102.6017784476,-0.547506806223093,3,2.8303897143318872,-0.42918745682157433
TLS,TLS,0.4919779461766844,0.05046282088053118,0.0,7.741178707620099e-05,0.01233995063806924,0.0008752187385306857,0.201666467146023,0.15330559958553888,0.08929458504754637,2127802.667026138,-5540772.675951772,-72.25296001069404,0,-0.5928011353570848,1.5410177516813517
TTO,TTO,0.0050661369089029075,0.010461761590808295,0.050115854062233775,0.3888843134157637,0.3044427674394611,0.0,0.11405849353918804,0.0867498913881623,0.040220781655479876,43293476.38163929,-16748581.35152132,-27.894749087307268,0,3.3371547910819137,0.6456912185142974
TUN,TUN,0.0759095017833065,0.08849678954383983,0.03449502663545603,0.07149126340172474,0.1293931060523835,0.005675624323316163,0.17729593343293829,0.347887450372462,0.06935530445457296,55643719.1144272,1450719.7935718298,2.676950550351883,0,0.06653683321595773,0.5491088302472116
TUR,TUR,0.07740077416133942,0.11330891999526145,0.01654025104811526,0.0419535517046558,0.18003799459914077,0.0019316363947245857,0.2330033653866643,0.2287068487433677,0.10711665796673087,631248606.4122332,119630798.42642558,23.38284488129939,3,0.5875136445972498,-0.30409745098640395
TWN,TWN,0.010569302895497965,0.03489634153082517,0.03280971901654136,0.06846751379040922,0.18651196507478393,6.57356434595234e-05,0.5073755683437395,0.13827124036399557,0.021032613340747772,303751213.1997698,-19670275.930421352,-6.0819322746062845,0,2.6156271483052405,1.2678441652630492
TZA,TZA,0.6452693422294997,0.051085003285786114,0.0,0.013440164415360105,0.036685010480686855,0.0030447008568092425,0.019862476838125073,0.17770334550341144,0.05290995639032153,154332171.75984132,54490752.05618328,54.577300901688616,2,-1.4458297502105009,-2.595047657033959
UGA,UGA,0.6261566788903026,0.07927301141975267,0.0,0.0,0.06628047842595856,0.0006150314450068561,0.0018064449545613765,0.13860064239124947,0.08726771247316854,70674435.19008276,12672956.875835724,21.8493687474218,2,-1.2646173135035796,-1.8648021728612958
UKR,UKR,0.16087250703513706,0.06671045418402435,0.009812738039430694,0.22062124561652682,0.12272637964469268,0.0029768480606190213,0.16951675452734405,0.19631944901013254,0.05044362388209274,271188887.1731654,-123106040.8124094,-31.22181698896041,0,1.9133062542218267,0.7324569582953165
URY,URY,0.6914171602321278,0.028059230562383363,0.006294649372642273,0.013849562227109686,0.08172354589377454,0.0006436249078669431,0.020987328045815608,0.1410588979584963,0.01596600079978345,40003358.312283576,2809918.3645132408,7.554876258983109,2,-0.7385033864215439,-1.8417682041172612
USA,USA,0.06779447047584354,0.08858120336217673,0.03688068061138506,0.1847988263560799,0.09921983025662626,0.0015356263566715293,0.21948462829632467,0.2787631890506854,0.022941545234206828,6958966262.668473,-3751855.078816414,-0.053884919874227,0,2.4573171949436436,0.2148267692115978
UZB,UZB,0.17705442913472194,0.16429856415733027,0.0012394522922828696,0.14156881664767842,0.09282581099413494,0.003996759759699858,0.2319411619725439,0.14284001518165754,0.04423498985995013,248700565.1151356,50474133.91496459,25.462867695981124,3,0.7022802149750391,-0.8005677252035451
VEN,VEN,0.15094467668399808,0.014376064915572041,0.03928918507490482,0.49707527551782804,0.11021140539743168,2.4329501784181562e-05,0.05240155299509856,0.10666659186111216,0.029010918052270386,269416605.94775367,-331313617.54840624,-55.15181434025587,0,3.091636622196254,0.05287909076659653
VIR,VIR,0.0,8.97004184759171e-05,0.0,0.0,0.05069199095071094,0.0,0.0,0.8607306853141798,0.08848762331663337,1307128.327739959,187068.5799449666,16.701660809902286,1,-3.1823629085664633,2.1899617200691393
VNM,VNM,0.16670820022077848,0.0371610182219485,0.023317602515845876,0.06856623274458397,0.20033148689969146,0.0013172762862034878,0.3877117777354913,0.07922062947698685,0.035665775898470045,535848085.8269631,183783230.50973037,52.201527001077686,3,1.274873471780198,-1.3545237268387487
XKX,XKX,0.00014627306592581376,0.07246997404420318,0.0,0.033679148190998424,0.04854791388175122,2.4083754744239496e-06,0.5654382975502359,0.24150802096323368,0.038207963928177165,10380441.200091382,121767.6310473848,1.186972469957754,1,0.09848147991865859,1.4116597858640254
YEM,YEM,0.19209730843242023,0.053830704260506214,0.15591776900819587,0.1280369983280495,0.11924559965651226,0.0,0.041597756995429086,0.19410380707644184,0.11517005624244514,47908130.49224909,4199027.078983761,9.60675637585692,2,0.34444470010130324,-0.6184775600781198
ZAF,ZAF,0.06469146320208723,0.04746215863492783,0.03305106601056103,0.1861627225184064,0.07076869934296795,0.008539975866590763,0.3853333616255768,0.16667813226636966,0.03731242053251232,612058864.3129096,-15544981.2161479,-2.4768779424931333,0,2.020141241921074,0.5284485122403484
ZMB,ZMB,0.5019873980031977,0.05371560025113357,1.6536182671156007e-06,0.006581780326262217,0.1042320847060728,0.05144104970895429,0.07887789112010955,0.1599926977415461,0.043169844524456595,54419551.22869298,12380620.103273898,29.45036843667009,2,-1.1029107357522996,-1.8000207911328596
ZWE,ZWE,0.2806144466196545,0.12864118222360563,0.01908150822200555,0.060920844775878544,0.08946221237622033,0.007373729435494072,0.1767654251385764,0.182951669382136,0.054188981826428916,44047309.658610456,2895631.4750903994,7.036484544268252,2,-0.047842165573883356,-0.34454771265297834
